#Note: P1-P5 are absolute pressures
#Note: Ullage pressure in tank is 0.75 bar
#Time     P1      P2     P3       P4      P5
0.0138	77229.5	77256.1	77431.3	77962.4	78103.7
0.0139	77089.0	77087.5	77207.5	77624.0	77678.7
0.0140	76951.2	76920.0	76982.8	77282.8	77261.1
0.0141	76812.2	76750.6	76755.1	76935.6	76826.6
0.0142	76670.2	76578.0	76524.0	76584.1	76379.2
0.0143	76527.7	76406.0	76294.0	76233.4	75940.8
0.0144	76383.7	76233.8	76066.2	75888.5	75509.4
0.0145	76246.5	76067.6	75843.3	75549.5	75081.0
0.0146	76115.3	75907.7	75627.9	75218.2	74651.1
0.0147	75994.1	75757.5	75421.6	74895.2	74235.0
0.0148	75878.2	75613.5	75223.4	74584.0	73848.7
0.0149	75767.9	75477.6	75037.7	74292.8	73483.6
0.0150	75664.1	75350.2	74863.9	74022.8	73139.5
0.0151	75565.3	75230.4	74703.0	73774.7	72828.9
0.0152	75476.9	75122.7	74557.6	73550.3	72550.6
0.0153	75400.1	75028.8	74429.5	73351.4	72297.6
0.0154	75334.4	74947.9	74319.4	73179.4	72073.9
0.0155	75281.3	74881.0	74226.2	73031.6	71887.9
0.0156	75236.5	74826.2	74152.3	72917.9	71744.4
0.0157	75201.5	74784.0	74095.9	72834.9	71633.5
0.0158	75176.2	74755.4	74060.8	72786.9	71551.6
0.0159	75167.0	74744.7	74047.3	72771.2	71503.0
0.0160	75169.8	74748.0	74052.7	72785.4	71491.8
0.0161	75187.4	74768.0	74078.0	72828.4	71520.8
0.0162	75214.3	74800.5	74121.3	72895.6	71585.0
0.0163	75247.5	74840.9	74176.9	72984.1	71680.8
0.0164	75289.4	74892.3	74246.7	73092.9	71814.4
0.0165	75337.8	74953.3	74331.2	73224.5	71984.8
0.0166	75396.4	75026.0	74431.4	73379.8	72183.8
0.0167	75465.7	75111.5	74548.0	73559.8	72412.1
0.0168	75545.7	75208.6	74678.8	73760.3	72669.9
0.0169	75633.6	75315.0	74821.2	73978.5	72952.1
0.0170	75728.3	75431.0	74978.1	74217.0	73260.9
0.0171	75828.3	75553.7	75144.8	74472.9	73598.5
0.0172	75934.2	75683.4	75320.2	74741.6	73956.3
